row_index,claim,cluster_id,membership_prob
14685,"Millions of Americans are suffering through dangerously high temperatures caused by climate change. Big Oil executives have known for decades that their fossil fuels are causing this crisis, but instead of taking action, they have spent billions lying and blocking environmental protections.",32,1.0
14686,Julia Fox has her way of handling the attacks on repro rights and we have ours — which is to VOTE!,89,1.0
14689,"According to many researchers who study how we may reduce political animosity, one of the most efficient depolarization tools is a 2017 Heineken beer commercial. In 2021, Stanford University held a Strengthening Democracy Challenge asking for content that might reduce political animosity. They got more than 250 submissions. Of all the interventions studied, Stanford found this ad was the most effective in the “reducing partisan animosity” category.",-1,0.0
14692,The latest episode of excessive heat conditions at a Trump rally; the two hottest days ever recorded on Earth.,35,1.0
14693,We grow betterful in soil that stores carbon instead of releasing it into the atmosphere.,26,1.0
14696,Diane Young grew up in Macomb where she was raised to work hard and always help others.,87,0.9241456986899061
14697,"We built our country back after our predecessor left it in shambles -- making historic progress in reducing prescription drug costs, upgrading our nation’s infrastructure, fighting climate change, and more. We are stronger today because we took action -- together -- to invest in America’s future.",-1,0.0
14698,"I’ve won tough fights against MAGA Republicans, anti-abortion extremists, and climate deniers my entire career because that’s what it took to deliver real, progressive results. I’m endorsed by abortion rights leaders across Phoenix and the majority of labor unions in this race, including firefighters, first responders, and teachers, because they know I’ll deliver for Phoenix families.",99,0.36940348472083795
14700,"Kamala has a record on reproductive rights, climate action, gun control, economic freedom, LGBTQ+ rights, and affordable care.",90,1.0
14701,Most people wouldn’t notice the difference between a few degrees on a sunny afternoon.,35,1.0
14702,Millions of refugees are facing catastrophic hunger and extreme heat.,-1,0.0
14704,This is one of the largest awards in the country.,109,0.9371227668664058
14707,"Numerous scientific studies support conserving all of Coyote Valley as open space for climate resilience, biodiversity, and flood protection. Santa Clara County voters have consistently and overwhelmingly supported conservation of this region. Squeezing development into this narrow, critical slice of land and water will have dramatic, negative impacts.",10,0.8122336620918611
14713,More than 5 million visitors a year flock to the sandy beaches of the barrier islands off North Carolina.,4,1.0
14716,"45% of Southerners are not concerned about the impact of climate change on their local communities, yet the effects are currently being seen around us at an alarming rate.",49,0.8544847438196802
14717,"Experts hypothesize an increase in intensity and frequency in Canadian wildfires due to prolonged drought conditions and rising temperatures, which impacts not only immediate communities but cities and states across the US.",47,0.8485951179288379
14718,Only 2% of all philanthropy goes to climate and environmental work. Only 0.5% to climate justice work.,45,1.0
14719,"Julius Reiff highlights the power of permaculture in addressing soil health, seed diversity, and sustainability amid environmental challenges.",30,1.0
14721,"Around the world, women beekeepers are protecting bees, fueling local economies, and conserving the environment.",12,1.0
14723,"The Biden-Harris Administration has achieved historic employment, addressed climate change, and bolstered economic opportunity. President Biden has championed working families with decency and selflessness throughout his career as Senator, Vice President, and President. President Biden's announcement that he was stepping aside as the Democratic nominee was another act of selflessness and patriotism.",-1,0.0
14724,"Ashfall, climate change, economic collapse are the terrifying consequences of a supervolcano eruption.",49,1.0
14726,"Our residents are committed to protecting our environment as part of our heritage and cultural resources, and fostering community engagement with all citizens. Young people are not only victims of climate change, but are also valuable contributors to the solutions, participating in positive actions that will benefit all our futures.",14,0.5158435476163635
