cid,text,stance
bafyreic34zjsppnm2ladnbqfh4i5ow5tcynw6n3m6tgbi3xmneutz6b7iy,"""The crisis that might ultimately bring about a re-invigoration of international law is not Israel-Palestine, or Russia-Ukraine, or the threatened annexation of Greenland, or the erosion of multilateral institutions. It is climate change.""

www.theguardian.com/law/2025/jun...",Pro-Climate
bafyreiaxf6qngpkwhvx3mbducq7ywo2bf6ewqgdpde2664zsxjpmlye6hi,twitter.com/PremierScott... Way back when he said Oil was sustainable.,Pro-Climate
bafyreigjqeqxyzadwdiwconjpgm2lxz4kinrroucyicg52i2mg7u2ayc4i,"#News: ⚠️ ""Green"" energy boom is trampling #humanrights. Report by @hrw reveals #landgrabbing water #pollution and colonial #violence behind ‘critical minerals’. #Boycott4Wildlife",Pro-Climate
bafyreica5qgbkajkn4nwg46manpm452zucgowj7tq6qlts4cn4fp6yyxxm,"💚☠️ ""In many states, when the hard sell doesn’t work, oil and gas drilling companies can seek to get the state to force landowners to accept wells they don’t want. This practice is called “compulsory unitization” or “pooling..."" Saul Elbein
thehill.com/policy/energ...",Pro-Climate
bafyreiaht2omicg2cyrk5d3syskraos4nmh2cvajxd5eqaetqyf3apa5ti,"california has been using oilfield wastewater for crop irrigation for decades. they don't allow fracking water, though, only regular oilfield wastewater : )",Pro-Climate
bafyreie6xipbsx4uglymsjzhksalwz3nb2a4du2bkijzwnnaalto3xzyje,"She's never heard of solar/heat pump technology?
Or just likes to argue for British stiff-upperlipping their way through climate change because WHY?",Pro-Climate
bafyreib4j5byixnxklk5ucah7saitr3twc5g7ksywcwvdwfrtml5l35tau,"Communities say the transition to green energy is leaving them sidelined
Shetland News and its partners in the #Powershift project are exploring how fair the energy transition really is
@scottishbeacon.bsky.social @bylines.scot @fiosnews.bsky.social @ampaipear.bsky.social @lochsidepress.bsky.social",Pro-Climate
bafyreidda6le4tmcd5hpyvhsvebrxvr4wi65onaaw5qsikl4wmk3vpqlry,"Yes but trans built a rocket and went to space, they/them painted the Sistine Chapel, trans discovered Penicillin, they/them built the pyramids. Trans will stop all racism, wars, hunger and global warming. If you believe any of that, I have a good investment opportunity for you?",Pro-Climate
bafyreie3jsrpan6sbumfz4w5i54t7ylzj3r53o6lsj7vgr5l33o5kcnace,"20,000 to 3,000.

Finally, a clear signal that we need a strong, radical agenda for climate change and social change, particularly on trans rights.",Pro-Climate
bafyreidh7gpe4ip66xqgfbe6f4dj46i4ul2bvxuizkaz5rok5gbofflaxq,"Those who want to undermine climate change comms can just skip past all the tricky theoretical stuff and go straight for the emotional impact of 'no job, no car' etc. Hard facts land differently in different minds, and an evocative framing can make an unprepared or resistant mind more receptive. 3/3",Pro-Climate
bafyreicg4kxeojietdtg2j6sytfkroofv3soe7ldvknjrm4w5p66vjdpsy,"What took so fracking long?
Did they suddenly remember these treasonous acts?",Pro-Climate
bafyreiezsndndcpgtewakzskiyja7vwktgevsxnugfcrtllbv54vkwcleu,"Is your #CommunityRail group passionate about improving women's safety and the implications for inclusive, sustainable travel?

Join our next integrated sustainable travel discussion group on Tues 14 Jan 2025, 10:30am-12pm. 

Email g.shipp@communityrail.org.uk to attend 💌",Pro-Climate
bafyreibrl3c3s2ntmvjtrbzj3h4bavajdmem3uduga555ulkh7tsvjz2vu,"I just wrote to the Japanese financiers who are funding fossil fuel expansion in the US to urge them to put climate & communities over corporate profits. Join me: 
act.oilchange.org/letters/tell...",Pro-Climate
bafyreiea7sdrl2onmjiroamlldywxyuhyyjpjyh4o3rxqeztxqnbqvmuvm,"🌍 #AI data centers pose climate risks, but possible solutions exist. Could Nuclear energy be a game-changer, providing clean, reliable energy for these tech hubs?

Let's explore sustainable options to keep AI innovation rolling while protecting our planet. 🚀 #AIEnergy #CleanTech #NuclearEnergy",Pro-Climate
bafyreidtnrlpjfnoq6qwdu5dhq3wvp4cn7obtfahtdszjqyyu2lqfpzdvi,"There will also be the diehard camp that will believe that people can change the weather, but not the climate.

And the people that think climate change is just the government trying to trick everyone into thinking climate change is real.",Pro-Climate
bafyreiaefnxndh7z625j5ziqubuuvx5gjmfdbs2y6pugcnsq5sqo5jya2u,"Heroic Fossil Fuel Lobbyists Will Protect Judges From 'Corrupt Influence' Of Climate Facts

www.wonkette.com/p/heroic-fos...

#SaveThePlanet #TaxTheRich #NoBillionaires #WealthTax #SaveDemocracyVoteBlue #StopFascism #StopProject2025",Pro-Climate
bafyreifcmum43ky4m2szr5uuzbpmzhsvwfqnlhatnhr4ez42p5bvzquike,"Educated & empathic Americans already have safe food & a safe, sustainable food system. We’re known as vegans. 

It’s the #meatheads raping, abusing & murdering that support the unsafe, unhealthy food systems of the world. 

It’s too bad they lack empathy, morals & self awareness.",Pro-Climate
bafyreig5crhpouvkl5wbzekxcgtavqne7ltahapi6kv7w5ellqo5fpm2mu,fuck the GQP and fossil fuel overloads and the fascism they've instituted.,Pro-Climate
bafyreieerwbs74f7iwwa2i72iiod4nhnbfhqrgn2i233drfkwcssovz7di,"ELECTRICITY: Deploying solar arrays on our rooftops (185 kW) provides 15% of total electricity used

Energy efficiency programs lowered our kWh/BBL from 31 in 2020 to 26 kWh today.

Revenue from the sale of spent grain was used to buy RECs generated in GA in 2024 to cover the rest of our demand",Pro-Climate
bafyreielnofj6gx6bgghpjgelfiufzox5o2ykgavhrhdguaetgvdet2nge,"And is also a staunch denier of human-accelerated climate change, which - if not curbed - will make extreme-weather events such as this both more frequent and more destructive.",Pro-Climate
bafyreieipsusr73zzq5474l3e6elnbqjgitiypo2z2ppc7xzcdishbo7ea,"Why aren’t States with high solar irradiance (red & deep red on the map) maximizing the capture of clean & cheap solar energy?

Call your Senators and House Representative!",Pro-Climate
bafyreidqiadtgwisygs5iimbwfquj4uprspd732iujvzahvdobrhchubky,"Therefore more tax dollars will have to be spent on buying Australia's own Super Scoopers etc. 

A direct cost to us all (via taxes) of ignoring climate change. 

We need to speak to Canadian manufacturers of these and buy some of these outright, just for a start.",Pro-Climate
bafyreifd7v7q2esakhpjtmkukilg74rdcj23q2tbwex7maatkykjjbzcxu,"yay! also, why can't we have class action suit of 75M + against fox news for the destruction of america and the end of climate change initiatives? kidding / not kidding.",Pro-Climate
bafyreiepkitkwq5zahp36xst4uf33cwfnugzcp434i6ns7er3dm3l7iwea,"The Trump administration is snatching health care away from 17 million Americans, destroying access to food assistance, and uprooting the clean energy industry within this country. I spoke with @msnbc.com about the Big Ugly Bill and why it should not pass.",Pro-Climate
bafyreibfz36z6dkxsnheq43mpk7f2fj2pwjzftkzlvzx6dsg6i65xht3dq,"Just when Trump is eliminating renewable and alternative energy, no matter how successful.",Pro-Climate
bafyreihi4nlyg75olubpprh46iysfsrmembyrw25zqt4f4cwubfhf42nvu,"Sorry to break the news but we are way past the point of no return on climate change and the destruction of nature.
Since I was born, nearly 50% of vertebrate species have gone extinct and humanity is not too far away on the list.
50 years of warnings; this is on us.",Pro-Climate
bafyreih3lqh2lsqmiwn4rnes6ixbragnqkce7ojafgtdxjmmt5nsj4pvxy,"MadamePrezTrump keeps telling us climate change is a hoax&ppl believe that pathological liar,grifting,greedy bag of shit.ClimateChange IS REAL,but SO FUCKING WHAT IF IT’S REAL OR NOT?!This is our only home&only planet to support us.It’s NOT ours to destroy,we’re borrowing it from future generations.",Pro-Climate
bafyreifgmurrz6stkjuohe6zlrdwsbimsxpzsuagnqt3gzv3pnxnkcr2py,"So the Trump/GOP will make America great how? Massively fund secret police & concentration camps, destroy US science, steal medical care from the poor to give more tax breaks to the ultrarich, & expand dirty energy & worsen climate change while the rest of the world moves to clean energy.
Got it.",Pro-Climate
bafyreibxgbswry357eovkilyoj7poo2ahtsa7dysa6q2zxsanjpgfdhive,"I have finished processing HadCRU_MLE_v1.3. 2024 was 1.62°C warmer than the late 19th century, with an 95% CI of [1.53,1.71]°C. The update also includes improved bias adjustments for 194 stations (doi.org/10.1002/joc....) and a sensitivity test with COBE-SST3 sea ice. #climate #change #globalwarming",Pro-Climate
bafyreieimi6xnisajn4uk7eb2tabia42tiizutp2uipafvtjami4epflwq,"It gets much worse. Rubio is boycotting the G20 in S. Africa next week. He said S. Africa is doing very bad things by using the G20 to promote ""DEI and climate change"". He said his job is to promote the national interest. It's a waste of tax $$ to use it to coddle anti-Americanism. Posted on Twitter",Pro-Climate
bafyreic2hi2a6cmksosvul4tggsnnbsrdn4ip7ze7fwx4rdiyij3by2yna,"""The accelerating climate crisis is no longer a distant abstraction. (...) The roots of this crisis extend beyond carbon emissions, biodiversity loss, and deforestation. They lie within the human heart.""",Pro-Climate
bafyreigdl7bxam6f57vzkrawhbgu3duogd54qezymq6ube3hkujcnsansq,His biography coming out with reports of HIS sexual attitude towards and with women. Plus a report that he closed down his Climate Change company and is cashing in.,Pro-Climate
bafyreih7t7zeejmp26gmsbrxmm43ubrior2rot5e5vrnfxtdsrhrtdesii,"Fun fact: Florida's orange harvest is now only 8% of what it was 20 years of global warming ago.

Increasing hurricane activity and more hospitable environment for disease and pests, has *already* destroyed the Florida orange industry.

citrusindustry.net/2024/05/07/f...",Pro-Climate
bafyreihaoa6dw4vvb3cyxwttzc42f7l3al2g7jg5qp4ktmtjivikhequni,"Treymann is figuring with a couple more years of climate change, he can grow coffee beans in his backyard in Nebraska. He’s probably not wrong.",Pro-Climate
bafyreick2t5ynrxqddud46chory6tudsy3yzgoxw3dve6l4i7jyebotcmu,Here's a major update. Climate Change.,Pro-Climate
bafyreicfkbccptyzm7ovmtgfkcjbu6qq26pvmjtleckkb47rwoqokl26i4,"How to redirect migrant potential toward sustainable urban growth
->The Indian Express | #Sustainable | More info from EcoSearch",Pro-Climate
bafyreibjdacv5tnfto722pxem6vgouo3g4ujw5l4u6rne3tsv3qpvtieye,"Dutton will not fix the rising cost of living for you or me or anyone else.
He is in politics to advance the interests of fossil fuel miners and the rich list.
#ElectionAus
#Election25
#LNPFail
#LNPCorruptionParty",Pro-Climate
bafyreial3ownlo6nwt2dh4fp2ib7qopgof27yty4e45g6rngr2fxsigugi,My friend lives in a coop community and experimental sustainable farm in Vermont and it’s really awesome. There are 26 families on 260 acres and it’s a really collaborative kind of place.,Pro-Climate
bafyreibww6at5325i2fapgho4ypqmxqontdgsrua3iszjanvppcoircdue,And you believe that to be …. Climate change?  Ever think there is something bigger going on?  Ever hear of P Diddy?  His client list holds many interesting things. His home is evidence. Many high ranking rich people who’s reputation is far more precious,Pro-Climate
bafyreie7to4l7bqzcijow5hnulmxexf6ealjmutjslnfpw2nuvb5ixcwhy,"The American Age is Over says The Bulwark
more likely new world chaos, but surely a big change. It won't make us richer, healthier, or safer. Recession might slow fossil fuel based warming, but that will also slow adoption of renewables.

www.thebulwark.com/p/the-americ...",Pro-Climate
bafyreibnjvy6gwiyaippsqpxvmozhmohyf57mhke3tu2htamftpk62sjja,"When capitalism's fury and energy collapses into the sustainable life of humans, this statement alone would be enough for me to vote for ostracism of pmarca and his band of self-congratulatory VC chumps: futurism.com/venture-capi...",Pro-Climate
bafyreifjz7pqvm5dj7wajzcxyugjklr4uaidy2pxrccafvfnhd6fguew7e,"This is important... could it mean an end to pipelines, reactors, enormously heavy batteries in cars?  Let's get this scaled up and rolled out before some fossil fuel special interest group finds a way to hide it away.",Pro-Climate
bafyreicnkrgvi3oedoyid3eo4nfoecw4qnoneui7pdxeycn77nfj3fquj4,That’s what’s bothering me about that Dubai chocolate hype: It is almost like greenwashing the crime on suppressed people in that country.,Pro-Climate
bafyreiexlirwyyd33kek7lipyggfxh3c36mnr5wep2zy5pttfresmghrne,"The government pledges £239 million funding to halt and reverse deforestation in forest-rich nations, supporting global efforts to tackle climate change.

It's the government proving its desire to be the world leader on tackling climate change is not just words, but is being followed up by actions.",Pro-Climate
bafyreih2ztfeirzqza44isublp3vtryx4afpalruga7ldlvyhnfdr4rzeu,The difference is WE try to enact policies to mitigate climate change and believe in it. Republicans make it worse and add to it. There are Republicans in LA and every blue state. And yes many celebrities and wealthy people add considerably to the problem…..,Pro-Climate
bafyreiglkynwwqlzkuxlf6x4vgpgdjigmuvao6fblw3tejf6oeenlx5gai,Feels awful seeing these fires...it's even more awful knowing it's just going to get worse and there's about to be an imbecile in the White House who denies the obvious with regards to global warming,Pro-Climate
bafyreifd2tx7f4guas5gjlnyi7bh2ehmrcilkn7dcxwvepeemiiwnnr42u,"And AMEN Sister! Any capitalist lackey cannaidiots get an immediate ❌

Don't even own a ⚖️ scale and 1/2 gallon Mason jars is how I slowly cure mine 

My sweet girls never suffer from any fossil fuel fucking poisons

Life long gardener of many many different plants and flowers and chickens and🥰",Pro-Climate
bafyreihf2sal5ubemhmmfzllmej4d5rwfdtshltnlf3ysbb3d2a6iltv5u,"Because billionaires don’t own the clean energy industry. They own coal, natural gas, oil shales, etc.  you know this.  The administration doesn’t give a darn about every day Americans.",Pro-Climate
