cid,Stance,text
538558928517126,Pro-Energy,"Oklahoma runs on oil and natural gas! ?? On National Petroleum Day, help us recognize the hardworking men and women of our industry who help our state continue to be a petroleum powerhouse."
1050371899965321,Pro-Energy,Did you know Ohio’s natural gas and oil industry utilizes modern technology to develop land with no disturbances to the surface? This means Ohio can see the economic benefit of state land leasing without changing the views Ohioans love.
1702539123836514,Pro-Energy,America's natural gas and oil industry has delivered millions of jobs for Americans. Let's keep the momentum.
1522350131708428,Pro-Energy,"When I decided to run for this seat people warned me that toward the end, my opponent would come after my wife, my kids, and my home. Well, friends... my opponent is now desperate enough to dox me. Last night, my opponent sent a staffer to my home to take pictures of my property. I came out to ask what she was doing. She took off and nearly hit our family’s dog multiple times on the way out. My wife and I are homesteaders. These solar panels are for personal use. I have NEVER had an issue with personal use of any electricity generation to help make you and your family self-sustaining. My issue is the same issue that my neighbors have: INDUSTRIALIZATION OF OUR LAND and our state’s reliance on less reliable energy sources. I have ALWAYS campaigned against INDUSTRIAL wind and solar. These are property rights that DO NOT affect my neighbors, unlike my opponent’s use of human waste for fertilizer. I have been attacked from the very beginning of this race, but coming after my family crosses the line. In recent days, my wife's and my decision to homeschool our kids has been attacked and now this... People should be free to run for office on the issues. In spite of my opponent’s harassment …"
515490457639498,Pro-Energy,"In this episode of American Potential, host Jeff Crank talks with Matt Curran, grassroots program manager for education and training at Americans for Prosperity, about the upcoming 2027 regulations for light-duty and medium-duty vehicles. Curran discusses the significant impact these regulations will have on both the automotive industry and everyday consumers. With rising concerns over inflation and economic uncertainty, Curran breaks down how these changes will influence the cost of vehicles, fuel efficiency standards, and the broader implications for American families. As the federal government continues to push forward with these new regulations, Curran highlights the importance of staying informed and involved in the legislative process. This episode provides critical insights into how these regulations could reshape the automotive landscape and what it means for you. Tune in to understand the challenges ahead and how we can work together to ensure that American innovation and consumer choice remain at the forefront."
362990010182833,Pro-Energy,"As a dedicated cattle rancher, small business owner, local firefighter, and commissioned police officer, Wilk is committed to fighting for Oklahomans. Born and raised in a small town with strong conservative rural values, he understands the challenges our communities face. Wilk will collaborate with our governor to lower taxes and remove regulations that hinder job growth in Oklahoma’s oil and gas industry. He will also partner with Texas to secure our border and ensure a safer Oklahoma for all. From sunup to sundown, no one will work harder for Oklahomans. Vote for Wilk, the political outsider- he’s one of us! Remember to vote for Wilk on August 27th in the Republican runoff!"
1279965406500276,Pro-Energy,"We're putting a spotlight on Petroleum Alliance members — meet Bryan E. Hennigan, Vice President of Exploration and Development at Mustang Fuel Corporation. Bryan's favorite part about being an oil and natural gas industry member is the people! He noted our industry is dynamic and full of great minds. We couldn't agree more! Here are some other things you should probably know about Bryan: • The last movie he saw in a theater was Gladiator (24 years ago!). ?? • His first job was working for the @[100084796364418:2048:City of Okmulgee Fire Department] where he ""learned things they don't teach you in school."" ?? • He's a guitar junkie and even has an Ovation Adams — the same guitar Bob Marley used for ""Redemption Song."" ?? Click here to learn more fun facts about Bryan: https://bit.ly/3YIIAwN"
1080257463550791,Pro-Energy,Ohio’s energy industry follows strict guidelines with rigorous inspections. These are the values the natural gas and oil industry will bring to Ohio state lands and beyond.
502461782536039,Pro-Energy,"Muskingum Watershed Conservancy District hosts hiking, fishing, camping and swimming. At the same time, the natural gas and oil industry is using modern technology to develop the land with no surface disturbance. State land leasing will bring regional investment and funding to the parks without ending what Ohioans already love about them."
371262369328680,Pro-Energy,"?? Bill Signing Day at the State Capitol! ?? Two Petroleum Alliance priority bills made the docket: • SB 1505 — Provides $50 million for emission-reduction projects in Oklahoma's oil and natural gas industry. • HB 2197 — Ensures oil and gas companies have access to water needed during drilling and completion, especially at multi-well pads where activity can extend for longer periods. Thanks to @governorkevinstitt for supporting our industry and its hardworking men and women!"
1011283120543891,Pro-Energy,"One speaker is really nice... but two speakers are a Latta Bice! ?? Bad puns aside, we were thrilled to welcome @[100063908801140:2048:Representative Stephanie Bice] (R-OK) and Rep. @[100044605651726:2048:Bob Latta] (R-OH) as our Wildcatters Wednesday featured speakers. Oil and natural gas industry members packed the room to hear these legislators share their insights on the current state of the energy industry, legislative developments and the future of energy policy in the United States."
