cid,text,claim,stance,cluster_id,cluster_prob
bafyreibjkqazvxopcsukax7sqp7vdjot4rmgxk4dcz3kteu357fc5ktyky,"#AirPollution 🌫️ in South Asian cities is worsening yearly, demanding urgent multi-sectoral action. Clean energy, sustainable urban planning, & stronger policies are critical solutions, as we highlighted in our recent IJMR editorial ➡️ ijmr.org.in/addressing-a... 🌍🫁 #SouthAsia #India #Paksitan #Nepal",Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreiacs4d2337ep36vkzw3hcd64zdvk3ufv6zvgpoj3ihbadbdbnkpxe,Yes the climate change that messes with the infrastructure that is up to 150 years old in some places. Railways last a long time and they really don’t handle changes in temperature outside of design very well. Without ripping up every railway in the country this is inevitable,Claim,Pro-Climate,Pro-Climate_13,0.9741280674934387
bafyreiamkm55pzznh2k5ddsrjy6puktumvsth6xe5hdxvzp47xgt7pysqq,"US has been afraid of nuclear energy since 1979 but now there’s a reason to overcome that fear. No, not climate change, acid rain, smog, or carcinogenic air. It’s so AI can “personalize our user experiences based on our interests and browsing habits”!!!",Claim,Pro-Climate,Pro-Climate_96,0.2096640020608902
bafyreigutks2myrfd7wk5a6p2aalk2aef7xv3kc63s45uxczzr5azckkye,"Great story, just one thing: this was Texas' biggest natural disaster in all of 4 years, since over 200 perished in the hard freeze of winter 2021. Between climate change and GOP governance, I'm not sure we should count on such catastrophes being infrequent in the future.",Claim,Pro-Climate,Pro-Climate_110,1.0
bafyreic32vthrprhgdn7fnkpw2xyglq6gnserg2kdvindmm5rruittj4ka,"It may not seem like it, and it may not get a lot of conversation, but people are concerned as a whole about climate change. Now is a great time to get involved locally by looking for groups taking action in your area or considering starting one yourself. #ClimateChange #ProgressiveClergy",Claim,Pro-Climate,Pro-Climate_37,0.896817684173584
bafyreied4e3gtylfwkag7zk6t5yw7ep5dhnu3i7vctzfddqpaitgdc5mja,"Cheating by car makers, tampering by owners: crucial car pollution control is being sabotaged au.news.yahoo.com/cheating-car... via @YahooNewsAU high-polluting cars can be sold when they shouldn’t be, tampering can increase some pollutants up to 100 times.",Claim,Pro-Climate,Pro-Climate_36,0.7306987643241882
bafyreig2uzafaflkwjnb66rohgfb4nig3ifddqvnkvje4zrgiy4lf3kbgi,Sustainable Aviation Fuel really taking off,Claim,Neutral,Neutral_19,1.0
bafyreihv57xgf36crd73l6z2tu4rav46hefv5rapcjsqyjnafwmrwj2dbq,"I like the message, but please stop calling nuclear energy clean. It’s not!",Claim,Pro-Climate,Pro-Climate_96,0.5510756373405457
bafyreidmtutt5vmykl6knxocur7hx64jsbz4zjs2cvkrijxkpd6t7ghmuu,You're lucky to be able to see it. It's been about 10 years since the light pollution got too bad for us to see the Milky Way in our town.,Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreihsgayrfq3etmwvzkixmdgyxnqhosiykrfhl7atvptcoagbnpijtu,Every Dirty Gift Trump's Big Bill Gives the Fossil Fuel Industry - Rolling Stone,Claim,Pro-Energy,Pro-Energy_31,1.0
bafyreihtvnkuudbvthcqf53p23t5qw5tifgpz25kvgkrixupfpbvbqhjde,"Because we are such a long way from any populated land mass, and generate little light pollution ourselves, plus the very clear air (sainthelenaisland.info/air.htm) this is a great place for star gazing.",Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreietcq67f5yqpdgocsxdnwvuawaxkg5lbolvvzjvwgyvx56uitoawm,"OH believe me, Conservatives & Republicans work for fossil fuel and are climate change deniers! As fellow members of the IDU, they are working to install #fascist #conservative authoritarians like Bolsonaro, Orban, Modi, Netanyahu & their govts. around the globe. #cdnpoli #uspoli #IDUPlaybook",Claim,Pro-Climate,Pro-Climate_86,0.2808881998062134
bafyreicxy5arbonzkqgmmimex4ylewn3qzvyw5umdppclz3q2k7z36ihy4,Yes. But they still transformed the party. Every candidate supported by the DNC since Bill Clinton has been conservative. Moderates like Obama and Biden can be very competent and effective. But we need real change now. We need the climate to be addressed. NOW.,Claim,Pro-Climate,Pro-Climate_86,0.49518871307373047
bafyreiehuawnmlwrkhg4sarcx3cwe6w3frgrlhwwlipsxm73id6xkztjby,That and tailpipe rules make car manufacturers to sell cars that sip less gas. You may not buy an EV right now but you are using less gas so less drilling.,Claim,Neutral,Neutral_37,0.8595426082611084
bafyreihggpgy3xkzshpcetkmg7zbmjbc73lkzoqusytjb6t3m36kztetve,Unleashing American Renewable Energy Dominance cleantechnica.com/2025/02/20/u...,Claim,Pro-Energy,Pro-Energy_34,0.7118769884109497
bafyreid4m6jtykhz7qi4u2mlpucdg6uw5ufixurfwa3mupobtvpq5h5sxm,We should charge for the pollution and get a refund.,Claim,Pro-Climate,Pro-Climate_36,0.9629232883453369
bafyreihlbovs5m5qkp6jfilu5etaohvtjytptylycmap5qylxlgvwvfpsq,"I think both positions are right. What matters here is a time scale. Eventually I think we should expect solar (and other sources) to provide unlimited clean energy, but is that in 5 year? No. 10? No. 50? Probably not but at least here I start to think of it as plausible.",Claim,Pro-Climate,Pro-Climate_135,1.0
bafyreiatzop4hblm7xqd652mcigpg3klric7fmnpjwpflpun33tzt4yc7u,"Well, not only that, but with global warming, and the increased amount of forest fires were having across the country, where is our volunteer fire fighting force of Canadian civilians that have other day jobs that are called up to action when wildfires break you could have those that",Claim,Pro-Climate,Pro-Climate_41,1.0
bafyreihj4gfhssskhly5xcdhueonevp4beyexnzor4tve6cqhfqkzg2buu,"The LA fires are a product of corporate criminality re climate change, agribusiness water theft re farming, rich elite arrogance re water theft for their gardens and the insanity of Woke Cultists being allowed to run essential public services. Both GOP and Dems are responsible for the disaster.",Claim,Pro-Climate,Pro-Climate_41,1.0
bafyreibhyykzpgqi6kpght6oaxx2qoctty4if65seklm5jvjapq3wyvh4u,"If we aren't going to mitigate global climate change, we might as well get used to going without coffee.",Claim,Pro-Climate,Pro-Climate_27,1.0
bafyreiaukfdqtkonvr6kqazmu5gffwgjzubabwhd3jktftylqiboxv46uy,"Not very strong questioning in general. Asking RFK to commit in principle on drug costs, climate change, and RFK is more or less just waffling on stuff. Now going after him for flipping on abortion and that’s hitting better",Claim,Pro-Climate,Pro-Climate_87,0.9311695694923401
bafyreiedma5m7kr4syq7k77itrydj3ozynwmuwkjkgvqodefqxn2o7yemm,The cameras are always ready (film too) but the kayak was an inflatable one we returned to Amazon. Most rivers tend to be NorCal (north of I80) and heavy rains that far south that make it in DVNM are centenary storms. Which given climate change could happen again in my lifetime but...,Claim,Pro-Climate,Pro-Climate_110,0.9908316731452942
bafyreihp6glnordxi2adxi4qvq2l7yu2pg2j7citqyqw2xz4kkgrdlesuu,I missed on World Indigenous Day but wishing everyone a selamat hari orang asal from this half-Dayak guy. My people & various other ethnic groups under the Dayak umbrella continue to fight for our ancestral rights to our land esp against rampant deforestation for building infrastructure & —,Claim,Pro-Climate,Pro-Climate_28,1.0
bafyreibeuegglelqklgcfncag6bnobtebwkkdiddgzzsxnopn3jyaydtxq,best part of Godzilla vs. Hedorah is the psychedelic rock about pollution,Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreidkffmro7bfdormznv3vzu3gt327xbyitwiwenbgdswqsvqj6ymyq,"The report that this article is based upon can be accessed here. (Unfortunately, electromagnetic radiation - other than light pollution - is missing from the list of threats). beewild.rewild.org",Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreigcekubpachaqmihw6axdaahnu7omuxx72o5wqovy2nqocnlorf2u,You're living in a fantasy land. Disability benefits cuts. Wimter fuel cuts. No tax increases on the wealthiest. No borrowing. No MTT.,Claim,Pro-Climate,Pro-Climate_98,0.6607826352119446
bafyreigsmm4mandkc5epigzikhntjs7jskft7v5kvrcpjw2cuwb44ggyfa,"Good news for summer cooling! More renewable energy & battery projects will help keep homes powered this season, counteracting the risk from coal outages. AEMO reports increased clean energy capacity, boosting grid resilience against heatwaves & extreme weather. Peter Hannam #energy bit.ly/3BeYA0d",Claim,Pro-Climate,Pro-Climate_129,1.0
bafyreig7xn6guemws6yjevz34bxg6kjliylc7pah2v2svnl5st6ker4hj4,...I will never understand why anyone would want to bring a child into this world. *Wealth inequality is rising *Authoritarianism is on the rise. *Climate change (& the deniers) *Wars popping up everywhere *genocide in the Middle East *costs rising while wages fall. The reason the...,Claim,Pro-Climate,Pro-Climate_11,0.621210515499115
bafyreighrnc3x4jtwozonh7t23x3dsvddq6f5hnmdtpoyymw7ztnk5z7fu,"The GOP bill includes an all-out assault on clean energy and climate. The billionaires giveaway that passed the House today would put an end to tax credits for wind, solar and battery storage projects. Tax credits that are creating jobs and reviving manufacturing across our nation.",Claim,Pro-Climate,Pro-Climate_109,0.7126969695091248
bafyreib64ybi2i3bojrqbeyazrgrvwom6wrrebwzq4bitbahmt2da3zjni,Maybe your students could calculate how many millions of acres of US cropland are being used to grow food crops that are diverted out of the food supply to fuel…and how much less land would be needed in solar to supply the same amount of energy that corn and soy biofuels are currently supplying,Claim,Pro-Energy,Pro-Energy_33,1.0
bafyreigjv4wy5xrbuw7weedswlemwkclplbfbt2fxxz65wenggpyex7dlu,"“It is likely, however, that human-driven climate change is extending the length of fire season. Dry spells like the one in the eastern United States, combined with flash droughts, are becoming more common across North America, according to scientists.” @ianlivingston.bsky.social wapo.st/40HUNTs",Claim,Pro-Climate,Pro-Climate_41,0.6299909353256226
bafyreihlfqwpcm6hfyb36yz5xcgjkoopz6l44hi4d6pechs5gwougmj3ki,8 things we can do to reduce light pollution and bring back the stars International Dark Sky Week,Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreieqg5rthmix3xvgtmmuziy2chzpfsexbxoxmuuduev2i56smfsblu,Programs to fight AIDS and sickle-cell anemia were cut because the lives of gay and black people were not considered worth the money. Research into better managing the grid for solar and wind power is being cut because these technologies threaten fossil fuel companies' profits.,Claim,Pro-Climate,Pro-Climate_98,0.6607826352119446
bafyreidxulei4g5ztwjxe5lweaiycjkiorzgobil6jkwu7ok47zm6easlm,In today’s Edmonton Journal 882 words from Chuck Chiang Chuck about Vernon’s AI fire detection system. No mention of the climate change / fossil fuel connection! #WhereIsTheWhy? #ClimateCrisis #EndTheSilence @EndClimtSilence,Claim,Pro-Climate,Pro-Climate_41,1.0
bafyreidw4kelqvimxqy76blq4nvh5q7426bubxwuuqbyra3qopc2hubhem,"Auto manufactures and fossil fuel businesses were behind the dismantling of railways in the US. Most suburban voters were happy about the change because they preferred biking and walking trails to rail tracks that didn't appear to be of any use, but here we are.",Claim,Pro-Climate,Pro-Climate_13,0.5958163738250732
bafyreigcsnl6nao24mmdonlni3slxenejbo52hpeio3zk5oczkmfdl3fam,Natural gas has to cheat to win. Trump is attacking offshore wind so that we cannot affordably electrify heat in downstate New York with clean energy. There is a tight connection between his offshore wind policy and enabling new gas infrastructure. Please help educate on this issue.,Claim,Pro-Energy,Pro-Energy_31,1.0
bafyreihuzipakvxxnhvswft3ed57um6hbyus6ysgq74sgmesc5i2mf7i3q,"My AC runs off the solar power during the day and the solar power-charged batteries in the evening/overnight. I am constantly surprised at how little energy it actually takes - it barely registers on the load, the efficiency is so good with modern systems.",Claim,Pro-Climate,Pro-Climate_136,0.8551716208457947
bafyreidgp57m4ygotyve4hswun3a25ol4twtmanaiwu2xutu2axqw352iy,"I just got back from a Fridays for Future, TO chapter, bike rally and protest against the newly passed bill from our provincial government that will see bike lanes across the city removed… So many policies show denial or utter contempt for youth with genuine climate, justice, equity demands.",Claim,Pro-Climate,Pro-Climate_13,0.49224036931991577
bafyreihzhgfhtxtf5odtdqsphqht66lub7uvzyzn6xppgrzom56mg5wgvi,"My lungs will never be the same, so I protect them as much as I can in pollution and wildfire. It would behoove you to have the same caution. Lung capacity is a beautiful thing to keep, and a terrible thing to lose.",Claim,Pro-Climate,Pro-Climate_36,1.0
bafyreigqacrfkplprjzly4vpigcibs4yz6klqt5i5umr6ncax62pp2nn2y,"There are five fires burning in Los Angeles: Palisades, Eaton, Hurst, Lidia, and Sunset. Only Lidia and Hurst are contained—and Palisades has been burning since Tuesday. That these fires cannot be contained is not climate change. It is policy failure. archive.ph/4zgg9",Claim,Pro-Climate,Pro-Climate_41,1.0
bafyreiggqdhznt7qgoyh2jcm2tilg4z6ljvpgj5c5qqq35u2b32x4looq4,"Understand that with dropping prices, that OPEC+ have been tryiong to avoid by constraining production, they ahve no alternative butnto produce more to generate revenue greatly needed to fund their countries. Lower oil prices means less drilling, Trump never got that.",Claim,Pro-Energy,Pro-Energy_51,1.0
bafyreic2pbswjbkizb6bmezim45morcy2obnnxa4smiclmubjrwatvedvu,"The Himalaya is a young, growing mountain range. It is unstable with frequent minor earthquakes and landslides. Plus, it is monsoon season. There are multiple factors at play. Lazy attributions to climate change are distracting, unhelpful and give contractor lobbies a chance to wash their hands off",Claim,Pro-Climate,Pro-Climate_110,0.8247042894363403
bafyreihlbihmc6o5null7koxz4ltfgfsm7g5ptsffhod4kcub5zscoinoa,"8/9 As extreme weather intensifies with climate change, NOAA's role becomes more critical—not less. The $6.8 billion agency provides essential services across hurricanes, tornadoes, fisheries management, and climate monitoring that save lives annually. #ExtremeWeather #DisasterPreparedness",Claim,Pro-Climate,Pro-Climate_110,1.0
bafyreiehaxb66b6ofgbxlndpxxykcqhcuuiyjwxlaamp2ol2ukawfio6xy,'Everything farmers need to know about putting solar panels on sheds This case study shows how farmers can achieve significant energy savings and a swift return on investment with proper planning',Claim,Pro-Climate,Pro-Climate_143,0.9174897074699402
bafyreifczdpiotutgeiafhpesu4coqz4yfokz26inzvh457xiul3u6enme,"So, next, our so-called ""energy crisis,"" the answer to which is to double down on fossil fuels.. Given his deep concern for Los Angeles and North Carolina earlier in the address, this is troubling. As if there is no relationship between the two. Climate denial at its worst.",Claim,Pro-Climate,Pro-Climate_94,1.0
bafyreiaajh6xjjx7arqycxwrbfdfcjtxe5pwzch3vyyqcwuioqvrfizj64,More than 400 people died from extreme heat in Arizona county. No adapting to climate change,Claim,Pro-Climate,Pro-Climate_113,1.0
bafyreiggt6fdds6ja4ktwqbwaydcujyjcxqnlevehlui7c2ouk6qo4u244,America has pure air and clean water bodies because it has no factories. That means better health. Check air and water pollution in China or India.,Claim,Pro-Climate,Pro-Climate_36,1.0
